text,label
Apana 2020 la namma conform ma margaiya tha polaNon_hope_speech,1
I didnt get itNon_hope_speech,1
BRO SUPER BROHope_speech,1
Sai kandipa nanba how make a viral hashtagHope_speech,1
Enna phone Vanga lamNon_hope_speech,1
இதுக்கு இரண்டு வழி இருக்கு bro n1 சீனா app களை டெலிட் பண்ணிட்டு அதில் உள்ள அனைத்து வசதிகலும் கொண்ட புதிய app களை இந்தியர்கள் யாராவது உருவாக்க வேண்டும் தமிழன் யாராவது சீன app களை போன்ற app களை உருவாகிநாள் அந்த app ஐ இந்தியர்கள் அனைவரும் இந்த app ஐ downlod செய்து பயன்படுத்துவார்கள் இதனால் நமக்கும் நட்டம் இல்ல சீனா வுக்கு லாபம் இருக்காது n2 இந்திய app களில் சீனா வாங்கி உள்ள பேரும் பங்குகளை இந்தியன் gov வாங்க வேண்டும் அல்லது அந்த பங்கு களை இந்தியர் களுக்கு விற்கவும் மேலும் இந்தியாவில் எந்த நிறுவனத்தின் பங்குகளையும் வாங்க தடை போடா வேண்டும் இப்படி செய்தால் இந்தியாவில் இருந்து பெரும்பாலும் பணம் சீனா வுக்கு செல்வது தடுக்க முடியும் nப்ளீஸ் இந்தியர்கள் யாராவது சீனா app களுக்கு பதிலாக புதிய app களை vuruvakkungalNon_hope_speech,1
Mg squad do likenotTamil,0
அட வைரஸ் பொறந்த பயலுகள கண்டத தின்னு நம்பல சவடிக்காம விட மாட்டான் போலNon_hope_speech,1
India China war pathi sollungaNon_hope_speech,1
Enaku yen notification varamaatudhuNon_hope_speech,1
வெற்றி நமதேஜெய்ஹிந்த் Hope_speech,1
Bro pubg la new issue iruku atha pathi pesunga arena mode vilayda mudiyala nama server athu work agalaNon_hope_speech,1
Bro daily oru problemaNon_hope_speech,1
Today innum video varalaNon_hope_speech,1
China kaarana koda nambidalam pola Namba naatu kaarana dhan namba mudilaNon_hope_speech,1
Please speak about chtrapati shivaji maharajnChatrapati sambaji mhrajnotTamil,0
Intha maari neraiya virus irukku avanunkalta Non_hope_speech,1
என்னோட சேனலுக்கு ஆதரவு கொடுங்கள் மக்களே cinema trending Yellow color logo please support guysHope_speech,1
எனக்கு யூடியூப் சேனல் இருக்கு பிடித்திருந்தால் ஒரு தடவ மட்டும் போய் பாருங்க மறக்காம subscribe pannungaNon_hope_speech,1
Bro talk abt 10notTamil,0
என்னோட சேனலுக்கு ஆதரவு கொடுங்கள் மக்களே Cinema Trending yellow colour logo please support makkaleHope_speech,1
Petrol fulla stop pannuna lock down undaidumNon_hope_speech,1
Be a silent killerHope_speech,1
9 pm broHope_speech,1
Bro neenga sonna yendha app um enta kidaiyadhuHope_speech,1
Apro ethuku solraaaruNon_hope_speech,1
Any tik tok haters and tamil selvan anna fansHope_speech,1
நம்மை எதிரியாய் நினைத்தால் எதிரி நண்பனா நினைத்தால் நண்பன் ஆப்ஸ் தடைகள் விரைவில் தளர்த்தப்படும் சைனா ஒழுங்காக இருந்தாள்Non_hope_speech,1
Anna edaila edaila vera topicum paesungana Worldla evlovo kodumaiya nadakuthu Atha pathi paesunga theriyatha visayangal Evlovo iruku athapathiyum paesungana Ithae than newslaiyum podranga Neenga Epovu unique Anna soo unique ana topic eduthu paesunganaNon_hope_speech,1
MG squad from BangalorenotTamil,0
நம் நாட்டு பொருட்கள் பயன் படுத்த வேண்டும் அது மட்டுமல்ல தயாரிப்பு நிறுவனம் பொருட்கலை தரமான தாக இருந்தால் வேண்டும் app pan பண்ன பட்டது தப்பு ஒண்ணும் இல்லைHope_speech,1
Na lg mobile ise pandren broHope_speech,1
Sekar notTamil,0
Nalla kulapitinga bossNon_hope_speech,1
ார்த்தம் பதார்த்தம் பதிவுகள் மிக நன்றுHope_speech,1
Athu sakthi illa vetri neengalum cofuse agittingalaHope_speech,1
Bro iPhone 11 nala irukumaNon_hope_speech,1
Murali one97 Alibaba groupnotTamil,0
Bro Chinese a india Kula vidaveamaNon_hope_speech,1
You made a mistake while saying about இந்தியாவுக்கு சைணாவுக்கும் போர் வந்தால் சைனா நிற்கும் பாHope_speech,1
Madan gowri bro ku precchana illa vegeterian Hope_speech,1
Love u thala avungala summave vita kudathuHope_speech,1
China thappu panraana us panrathu thappillaiNon_hope_speech,1
India mattumdha mandhama irukkuNon_hope_speech,1
Mg squadnotTamil,0
MahathinotTamil,0
Anna korona virus antha animal kitte irunthu vandhu konjam sollu nga pls talk the topikeHope_speech,1
Ippo pudhusa vanguna realme and redmi vangulamaAnnaNon_hope_speech,1
MG square lovenotTamil,0
News7 ban pannanumHope_speech,1
Go corona ultimatenotTamil,0
Okay Va SuperHope_speech,1
Bro modiji oru china tour poitu vantha problem solvedNon_hope_speech,1
Game link appnotTamil,0
அந்த காரணம் மட்டுமன்றி army based tactical point இந்த south China seaNon_hope_speech,1
Thalaiva chrome kuda tha data thiruduvanga bro yavanum nallavan kedaiyathuNon_hope_speech,1
america pakkam pogalamNon_hope_speech,1
Is xodo app chineseNon_hope_speech,1
SELVAM S varaadhaam poi urupudra valiya paaruNon_hope_speech,1
Samsung users hit likenotTamil,0
59 app pannபண்றோம் என்று சொன்னதே ஒரு கண் துடைப்புHope_speech,1
Nanba unga vaaiku sakkaratha podanum nallathe nadathuruchu pan pannitagaNon_hope_speech,1
சாத்தான் குளம் நிதிபதி மேட்டர் சொல்லு நண்பாNon_hope_speech,1
Adutha video eppo mNon_hope_speech,1
நல்ல கேள்வி தான் Mobile Nala சீனாவுக்கு டெய்லி வருமானம் போது ஆன ஆப் பயன்படுத்துவதால் அவங்களுக்கு வருமானம் கிடைக்கும் மேலும் நம்ம அடுத்த மொபைல் மாதும் போது இந்திய தயாரிப்பு இல்லனா சீன நாட்டை தவிர்த்து வேற நாடு மொபைல் வாங்கிக்கொள்ளலாம் மைக்ரோ max வாங்கிக்கொள்ளலாம்Non_hope_speech,1
Bro you made a mistake 945 skip and seeHope_speech,1
sudarshan erhukuNon_hope_speech,1
Realme x3 reviewNon_hope_speech,1
Anna pudhusa karuthu Sola arambichutinga Anna erkanave enga Amma thaangaleHope_speech,1
First like pottutu aparam MG Video va papenHope_speech,1
Ippadi tha konja nala solletuerukaNon_hope_speech,1
Maatram ondruthaan maradhadhu Ella mattramum oru siru pulliyil thaan arambamagumNon_hope_speech,1
Anna firs time comment pantren you are my favorite Anna your speech vera levelNon_hope_speech,1
Prophet Muhammad pathi pesunga broHope_speech,1
bro UGC asingam panrangaHope_speech,1
15 video ku 3 ads ahhaaa karuma da deiiiNon_hope_speech,1
Dont think like legend it is corona virus disease 2019 COVID19n SIMPLEnotTamil,0
Bro best VPN app sollungaNon_hope_speech,1
Anna indha bbkla redmi undaHope_speech,1
Bhai Allah ne our ambulaya eruthan musilm thorthuda papoomNon_hope_speech,1
Bro neet exam unda kadiyathaHope_speech,1
LAVA pure indianHope_speech,1
Leo Robert வெளிநாட்டு விதையா நீNon_hope_speech,1
Bro karuppar kootam prachana pathi pesamaatreengaHope_speech,1
Woo nPineapplen vera level annanHope_speech,1
Maridhasanswers video va support pani video podunga broNon_hope_speech,1
Pee maitum dhan avangha thinnallaNon_hope_speech,1
நீ எதை நினைக்கிறாயோ அதுவாக ஆகிறாய் உன்னை வலிமை உடையவன் என்று நினைத்தால் வலிமை படைத்தவன் ஆவாய் பகவத் கீதை சுவாமி விவேகானந்தர்Non_hope_speech,1
Hi mg annaHope_speech,1
Dai sappa mokkanungala konjam gap vidunga daHope_speech,1
Air India privatisation pathi video podungaNon_hope_speech,1
Mapuuu vechutandaa apppuuu tiktokers already kanampoitanga broNon_hope_speech,1
India la IT department offices adigama iruku but oru app koda proper develop Panama iruukanga elarum abroad ku work pana apde dhanNon_hope_speech,1
No 1 madan gowri fanHope_speech,1
Video va pathakey daily bayama dha irukuHope_speech,1
Naethu unga vedio paka mudiyathanala thalaiyae vaedichiruchi annaNon_hope_speech,1
enny vetta vetu velila varaku tathu polaNon_hope_speech,1
S Vinay MathiS why bro avaar erukura edathu ku poiii voru selfie eduthutu vangalaaaan avaru enngaaa erukaruu nu solungaaNon_hope_speech,1
Bro clg la sem vaikalam nu solldraga unmiya SlugaHope_speech,1
5 poruley super ra tayarippaga idula war weapons ahNon_hope_speech,1
Abhigya Anandh pathi sollungaoru payan avan sollradhu nadakudhunu sollranga idha pathi neenga enna ninakiringaNon_hope_speech,1
Kerala trapped notTamil,0
Oru unmaya sollanum naNon_hope_speech,1
Redmi mobile la mi video mi browser apps lam epdi delete pandrathu broHope_speech,1
Mg squadnotTamil,0
Adukellam vaaippu illachina product illama mudiyadhunamma kitta tharsaarbhu porulaathaaram illaHope_speech,1
Hi mg sqardNon_hope_speech,1
T inga youngster ku chance kudukaama Kelatu payalugaluke Yalla chance kudupaanga In most DepartmentsHope_speech,1
Semster avathu mayir avathu uyiru mukkiyam bigiluNon_hope_speech,1
ஏன் பொழுதுபோக்கு Appகளை உபயோகிக்கவில்லையென்றால் செத்துவிடுவோமா பீகாரிNon_hope_speech,1
Ellarum jio kitta adimai agurathaNon_hope_speech,1
nanba saathankulam problem Enna achuNon_hope_speech,1
8 pm brooonotTamil,0
sethu raman illaNon_hope_speech,1
I am an IndiannotTamil,0
Edhuvum kadandhu pogumHope_speech,1
Ellamey apps uninstall panna kooda One plus mari mobile phone Sale aguthu india laa Apo avangaluku profit thana broHope_speech,1
I deleted all Chinese appsNon_hope_speech,1
MG Anna Please Live PannugaHope_speech,1
Babu Anna en channellla subscribe pannungaNon_hope_speech,1
My first mobile samsang galaxy YHope_speech,1
Bro 4fun app bronotTamil,0
MG squadnotTamil,0
Ninga Vara bro vala paka uyir vanaumHope_speech,1
4min la 680 comment ah ppppaHope_speech,1
top 10 list le Mukesh anbani illa naHope_speech,1
Madan gowri fans like hereHope_speech,1
சீனவின் கொள்கை அழிவு பாதயை நோக்கி போய்கொண்டிருக்கிதுNon_hope_speech,1
neenga pirivinai pesitey irunthu tamilnadu alinchurumNon_hope_speech,1
டேய் எச்ச NEWS 7Non_hope_speech,1
ஏன் பா ஐநா சபை ஐநா சபைனு ஒன்று இருக்குதே அது என்னப்பா பன்னிட்டு இருக்கு Non_hope_speech,1
Bluetooth mask availableHope_speech,1
I like but late commentnotTamil,0
Pubg Korean thana Hope_speech,1
Na minadi China app vechirudhen but na ippo vechirula bcoz addict aakudhuNon_hope_speech,1
Nenga sonna yantha app um ennoda mob la ellaennaku athu thavaium ellaHope_speech,1
Super info madan sirHope_speech,1
Ellam arasiyalvaathi kai la tha erukku pora pokkula namma nada sudukada maathiruvanga polaHope_speech,1
Appo china mobiles ellam enna panrathu broNon_hope_speech,1
you are 100 percent correctnotTamil,0
Bro unga video super enaku oru doubt ketkanum unga number thanga Elana my number ku call panunga bro 9865995232Non_hope_speech,1
bro QR code scanner app pathi sollungaNon_hope_speech,1
Karunanithi karuna Non_hope_speech,1
No issues annaNon_hope_speech,1
Bro neegala 1 user daHope_speech,1
Ippo athana payru unga miChinese phone change panniteengannIthu theva illatha velainnUngaluku wennumna use Pannungailla na vennannKaasa kooduthu vangituatha odakirathunammaku thaan loseNon_hope_speech,1
Helllooo like varumaHope_speech,1
ஹாய் தம்பி madan உன் U tupe அக்கா செல்வி என் கணவர் ராணுவ வீரன் எனக்கு தெறிஞ்ச விஷயம் சொல்றேன் நம்மளோட இந்தியாNon_hope_speech,1
Mpl பத்தி சொல்லுங்கNon_hope_speech,1
True thalaNon_hope_speech,1
Bro neenga video nadula apuram soldra nu soldringa but solla matringaNon_hope_speech,1
Pro pigo app review plznotTamil,0
MG SquadnotTamil,0
Chinese apps use panurathu mulamatha athigama kasu avingaluku pothuNon_hope_speech,1
Bro BBA job value la slugaHope_speech,1
நான் இந்தியன் இல்லை எனில் என் ஈழத்தை தாரம் வது கொடுத்த நாடு அது அதுவும் சீனாவிற்கு பயந்து nஎனில் சீனாவே வெல்லும் nசீனா ஒரு கம்யூனிஸ்ட் நாடு nஎனில் நான் கம்யூனிஸ்ட் சீனா வெல்லும் சீனா வெல்லும் என் ஈழத்தையடா nதரம் வைத்தீர் சாவுங்கடாNon_hope_speech,1
Okkkkkkkkkk vidunga mmmmmmmmmmmNon_hope_speech,1
Naattaama comment ah maathi eluthuNon_hope_speech,1
video ku munadiyea vaNon_hope_speech,1
MG video post time miss 730 bronotTamil,0
China army thangumaNon_hope_speech,1
1400 varudegeluku mun inform panni mudji bosHope_speech,1
you saying subscribe pannungaNon_hope_speech,1
Shankar but athu laugh panra mari ennaku theriyuthuNon_hope_speech,1
come on bro i wanna meet uHope_speech,1
Bro neenga sonna endha Chinese app m en kitta illaNon_hope_speech,1
830 to 9 pmHope_speech,1
Iam youngest mg squadNon_hope_speech,1
Chainaku ஆப்புNon_hope_speech,1
Deyh koli irukkuHope_speech,1
G squadnotTamil,0
Broo sivagasi la nadantha pragathika antha ponnu ena aachu pathi peasu broNon_hope_speech,1
Bro namma America kuda seranum chinave matta pannanumNon_hope_speech,1
Enn pa I ga yerum odaikamatanga vera topic pesu pa Chinese product la yerum odaikula topic vera ilayaNon_hope_speech,1
Mg squad from Sri LankanotTamil,0
Black lives matternotTamil,0
LAC rule notTamil,0
Bro enaku oru doubt uh Seri indha corona viruse air valiya vandhu kan la paduma Eanna mouth um nose um cover panikerom ana kan la patta ena agum Hope_speech,1
830 ro 9 best bronotTamil,0
சீனா எப்பொழுதும் ஆபத்து அவர்கள் இனம் மட்டும் எல்லா செல்வ செழிப்புடன் இருக்க வேண்டுமென்று நினைக்க கூடியவர்கள் மற்ற இன மக்களை அடிமையாக இருக்க வேண்டுமென்ற என்னமுடையவர்கள் ஆசியாவில் சீனர்கள் வசிக்க கூடிய ஒருசில நாட்டில் எல்லா தொழில்துறையும் அவர்கள் கையில் சாதாரண கடை கூட மற்ற இனத்தவர் நடத்த முடியாத சூழ்நிலையாகிவிடும் ஆனால் வெள்ளைக்காறர்கள் அப்படியில்லை தரமான பொருள் தரமான சம்பளம் நல்ல வேலை வாய்ப்பு என இருக்கும்Hope_speech,1
Apps make our work easier Non_hope_speech,1
Avudaiappan நல்ல தலைவர்கள் வேண்டும் என்பார்கள்Hope_speech,1
Free fire velayada vendidhaneNon_hope_speech,1
Mobile la summa kediyadhu bro nariya eruiku bro Indian brand thavara yallthulmea eruiku bro but namba adha therinchikanum broHope_speech,1
Redmi phone ahh thookipotu odaingadaNon_hope_speech,1
Personal space multi space Indian appnotTamil,0
You tube mari Vera ethachu app intro pannuvangalaHope_speech,1
Ennadhu epass illamale vittaangala Aahaaa idhu theriyaaama naan Chennai laye utakandhuttu irundhene paaaaaaNon_hope_speech,1
neenga corona pathi video konjam kammi panni sem exam pathi oru video podu bro ivanunga college pasanga vaazhilkaila viladitu IRUKKANUNGA thayolis exam vekkartha pathi yosikiranga etho kadamaikki vekkanum nu vekkuranunga onnumae portion cover pannama naanga enna eluthuvom paper la netflix Or vijay TV la vara mahabaratham series lam venam answer ahh eluthi vekka mudiyum ivanunga exam lam vechi un influence ahh vechi college pasanga exams ahh cancel panna vechi avanga vaazhilkaiya kaapathu broHope_speech,1
Asus use pannndrean super a erukkkuHope_speech,1
Tomorrow video nala longaa podunga madan Neraya info tanga Daili news orunaal vetutuNon_hope_speech,1
ES FILE MANAGER ALTERNATEnotTamil,0
Bro technology irruda vavsaiya decrease duNon_hope_speech,1
Kumar காத்துலயே பரவும்Non_hope_speech,1
Best dual app sollungaNon_hope_speech,1
Anna online class pathi oru video podunga plz annaNon_hope_speech,1
அம்பானி உலக பணக்காரர் list la முன்னேறி வராருனு நீங்க review போடுறீங்க YouTube channel la மதன் கௌரி முன்னேறி வராங்கனு review போடுறாங்க ஆக மொத்தம் இங்க சாமானிய மக்கள் முன்னேற ஒரு வழியும் உருவாக்கவில்லை அம்பானி 4g அப்புறம் எங்கேயோ போயிட்டாரு மதன் கௌரி சொல்ற அளவுக்கு இல்லைனாலும் அவருக்குன்னு ஒரு சாம்ராஜ்யத்தை உருவாக்கி விட்டார் Hahaha இப்ப வரைக்கும் நாங்க comment தான் போட்டு இருக்கிறோம் எங்களுக்கும் காலம் வரும் காலம் வந்தால் அனைவரையும் வாழ வைப்போமேHope_speech,1
ramanathan சீனா மாதிரி ஆகனுமா சீனாவில் அரசாங்கத்த எதிர்த்து கேள்வி கேட்டாலேNon_hope_speech,1
சைனா ஒரு டுபாக்கூர்Non_hope_speech,1
ஏனப்பா பாகிஸ்தான் மீது இந்தியா ஓடி ஓடி அடிப்பது போல் சீனவையும் ஒரு கை பார்தார்தால் நல்ல இருக்குமேHope_speech,1
Last vara nallathe nadakathaaaNon_hope_speech,1
sree u love BTSHope_speech,1
Trump kuda thaa modia kalaichanathuku youtub ha uninstall panna sollunga broNon_hope_speech,1
Parallel space ku replacement soluinga broNon_hope_speech,1
Veliya vedamatan vaila vaipanNon_hope_speech,1
7 pm broHope_speech,1
Na sure uninstall paniturenHope_speech,1
வணக்கம் சகோ vidmateapp க்கு alternativaga ins tube apk பயன்படுத்துகிறேன் YOUTUBE ல் ஒருவர் சொன்னதை வைத்து டவுன்லோட் செய்து வைத்திருக்கிறேன் இந்த ins tube apk சைனீஸ் app தானா எதற்காக கேட்கிறேன் என்றால் சைனீஸ் app என்று தெரிந்தால் உடனே UN INSTALL செய்து விடுவேன் YOUTUBE வீடியோ டவுன்லோடர் PLAY STORE ரில் எந்த ஒரு appHope_speech,1
கொராணா காலத்துல மக்கள் பசியாலும் பட்டினியால் செத்துகொண்டிருக்கும் போது அம்பானி உலக பசக்காரண்ல 6 வது இடம் வர்ரதா இப்ப முக்கியம் அதான் இந்தியாவில் இப்ப ஒருத்தன் பிரதமராகி ஏழைகளே இல்லாத இந்தியாவ உருவாக்குவேன்னு சொல்லி இருக்குர ஏழைகளையெல்லாம் சாகடிச்சிட்டு அவனை காப்பாத்துர பெரும் முதலாளிகள வாழவக்கிரானேHope_speech,1
she is japaneseNon_hope_speech,1
oru virus ah yae thakku pidika mudillanAdhukulla inoonnnaaaanKadavulleeeeHope_speech,1
Ethula onnu kuda use pannama 10 years ahh cell use panraNon_hope_speech,1
Squad from ANDAMANNon_hope_speech,1
Ippo ellam puthusu puthusu ah virus thaa kandu pidikiranga nAana yaarum thirundha maatigirangaNon_hope_speech,1
Dada mari la behave panala Thatha mari vena behave panuvanungaNon_hope_speech,1
ARmurugadoss alien ah irupparo future epdi avarukku apaye therinjadhuNon_hope_speech,1
Tik tok alternativenotTamil,0
Pubg also va broNon_hope_speech,1
I like madan gowrinotTamil,0
வெகுவிரைவில் மூன்றாம் உலகப்போர் வர போவதற்க்கான அறிகுறிகள் தான் இவைNon_hope_speech,1
Chinakaran thingadha ore oru uyir inam manushanga dhan Ini manuahanugalaiyum saptruvanunga pole Enna vaarthai solli thitradhune therile paNon_hope_speech,1
Idhela kekarapo Namba madan gowri channel la irukomaa Ila tamil tech la irukomaHope_speech,1
Bro 951 mistakeNon_hope_speech,1
Tiktok nManusan ovvoruthanukum aata therium Tiktok la katittaa periya hereNon_hope_speech,1
War vantha yarum jaika maatanga yena ulagame war vantha azhinjidumNon_hope_speech,1
Avan Alungalauku Medicine Kudukaamaleyy Seri Ayyiruchu Naama Dhaan Avastha PaduromHope_speech,1
Live podunga MG n yarukulam Venum hit likeNon_hope_speech,1
India government first ban panna solunga china material allowed ilanu india la order poda solunga atha poda mataga vekka katta goverment summa ullai idumNon_hope_speech,1
366 lakhs subscribersnotTamil,0
Mg squadnotTamil,0
Mask potokita eppadi sapida mudium my mind voiceHope_speech,1
Anga tamilans neraya irukkanga solrangaNon_hope_speech,1
Apo chicken sapda kudathaHope_speech,1
மாரிதாஸ்க்கு ஆதரவாக வீடியோ போடுங்கள் நிறையபேர் உங்களை ஆதரிப்பார்கள் இப்படியே ஓட்ட முடியாது தெரிஞ்சுக்கோங்கNon_hope_speech,1
Bro hello app ku alternative solaveilliyaNon_hope_speech,1
Like to Non_hope_speech,1
830 la irunthu wait Pani 921 ku vdo varuthu paHope_speech,1
June 21 ulagam aliyavae ella Ne sonna maadhiriHope_speech,1
Elvo nala kasata pathu kadu sethu vechi redmi note 8 pro vangalanun pathenbut athu out of stock nun soluraga varathu September mela agumenaku phone ku radiye illa paHope_speech,1
Epo potalum thoongardhuku munnadi dha bro kekuran 10 pm kula pota podhumHope_speech,1
Pubg main version is koreannBrendonswitzerlandnKimkoreanHope_speech,1
China la intha mari animals a sapudratha ban pana matum tha future la vera oru virus pandemic a varama erukumNon_hope_speech,1
அன்று முதல் இன்று வரை நான் NOKIA மொபைல் தான் பயன் படுத்தி வருகிறேன் Nokia N73 என்னுடைய முதல் மொபைல் Nokia 5230Hope_speech,1
நண்பா Corona vaccine Covaxin எப்படி செயல்படுகிறது என்று தெரியுமாn See in my Tamil vinyanigal OR Ignore it please நண்பாHope_speech,1
India la ellam irukku but Politicians sari illa Ellam irundhum wasteNon_hope_speech,1
Bro oru motivational vedio poduinga bro plzzzzzzzzzzzzzzNon_hope_speech,1
Uc browser kku neenga solldradhu kandippa waste ah thaan irukkumHope_speech,1
Indiavuku china nikkuma illa America nikkuma I think you wrongly said broNon_hope_speech,1
Hahaha super Athukkum Lockdown poduvaangalaHope_speech,1
8o clock video post pannuinga broHope_speech,1
SHAREME nalla app bro Redmi odathuHope_speech,1
kutty and also AsusHope_speech,1
இந்திய இராணுவத்தின் சிறப்பு படைகள் பற்றி சொல்லவும்like NSGMARCOWPARA PORCEHope_speech,1
Kandipa itha correct ah irukkum china App ipdiye irukkattum bro india ta ulla app ah use pannum broNon_hope_speech,1
Eaandaedhey velai danadaily chinaNon_hope_speech,1
Super bro semaHope_speech,1
illuminatti velatha yallamNon_hope_speech,1
Anna talk abt love annalove marriage elder girl and younger boyNon_hope_speech,1
Sappa mookan timira adakanumNon_hope_speech,1
Anna oneplus z phone laugh panna poragalaNon_hope_speech,1
kasu gaga omma punnda kuda ni katuva daNon_hope_speech,1
PUBG KORIEN APP BROnotTamil,0
4th like notTamil,0
Hi anna always mg squadHope_speech,1
Rationala rice kudukarangala adhukuda oru Card ku rendu precautions suite hospital doctors podra suite kudukanum And yaaru veliya vandhalum adhu potutu than varanumnu oru government order pota Case kammiyaga vaipu irukkunu nenaikaren broHope_speech,1
சீன பொருட்கள் இல்லாமல் வாழவே முடியாதுனு சொல்றீங்கஅத்தியாவசிய பொருட்கள் அனைத்துக்கும் மாற்று இருக்கிறது அத ஏத்துக்குறதுHope_speech,1
அதுலாம் சரிஎல்லை ல பெரிய அளவில் பிரச்சினை இருக்குஇந்திய இறையாண்மை பாதுகாக்க வேண்டும்nசீனா apps uninstalled பண்ணுனா ஒன்னும் ஆகாது னு எப்டி சொல்லலாம் Of course சீனா போன் நெறய use இருக்குகொஞ்ச கொஞ்சமா தான் மாற முடியும்Long term la கிழிக்கனும் னு சொல்றapps ல இருந்து ஆரமிக்குறோம்Hope_speech,1
Bro scanning iku Google lens iruku broHope_speech,1
Naa Samsung than bro use panaranHope_speech,1
Evalavo pannitom itha panna matumaaNon_hope_speech,1
Bro litta Ulta soldringa broHope_speech,1
NALLIAH yeah trueHope_speech,1
Bro turbo VPN China app bro adhu ku alternative vaa edhachum VPN sollunga broNon_hope_speech,1
2021 good news varuma varatha ella athukku ethum vaaipu erukkaHope_speech,1
நண்பா நம்ம வீடியோவும் பார்த்து கொஞ்சம் ஆதரவு தாருங்கள்Hope_speech,1
Ithukku first namma nadu uzhalvathi kal kittea irunthu thappikkanumHope_speech,1
நாம் தொழிலாளர்களுக்கு வழங்கப்படும் ஊதியத்தையும் குறைக்க வேண்டும்Non_hope_speech,1
Bro enaku first larundhe Chinese products pudikadhu na eppavume mudinja varaikum vanga koodadhu nudha nenepenNon_hope_speech,1
Very useful video tq paHope_speech,1
8 PM broHope_speech,1
Nityanandha pathi pesu thalaNon_hope_speech,1
Innum ennalam nadaka poguthoNon_hope_speech,1
10000 years ku munnadila irunthu iruka appo ivlo nal spread agama ippa mattu y spread aguthuHope_speech,1
MG Chennai Sqordnlike hernotTamil,0
கருவாச்சி கனவுகள்karuvachi kanavugal என் தோழியின் சேனல் ஒருமுறை அவங்க வீடியோக்களை பாருங்கள் பிடித்து இருந்தால் உதவுங்கள் நண்பர்களேHope_speech,1
China be likeNon_hope_speech,1
ஆமாடா சொங்கி ஐயாயிரம் ஆம் அது பெரிய எண்ணிக்கைமாதிரி ஓதூறாய் நாங்கள் இரண்டு இலட்சம்பேர் ஒரே வாரத்தில் செத்து மடிந்ததைப்பத்தி வாயே திறக்கமாட்டியாடி மோடி சொங்கி சொம்பு நம்ம இடம் உனக்கு தெரியும் எது சரி எது பிழை என்றுபொறுடா நாயே Hope_speech,1
Enaku oru doubt neenga dha oru video la soninga country name ah sea name ah vechikirura ore sea Indian Ocean matum dha nu ipo China sea nu onnu solringa apa oceanHope_speech,1
MG squadNon_hope_speech,1
Bear gryll dhan indha virus parapiruparuNon_hope_speech,1
Pubg a app varadNon_hope_speech,1
Enna bro mark vanda allaiya konoNon_hope_speech,1
Avangaluku pathala koli meenu yelamavangaa vera vera yedhur pakurangaNon_hope_speech,1
Unlock 2 na ena ena open pannuvagaHope_speech,1
தலைவர் முகேஷ் அம்பானி wow சூப்பர் மதன் கவ்ரிHope_speech,1
China la concentration camp vachu lakhs kanakaana Muslims sa saavaduchu rape panni innum pala koodumma nadathutu irruku atha mattum media pesala vera yaarume pesala God is aware of everything Dont forget The Disease spread aaguthu yes increase kuda aaguthu because humanity decrease aaguthu Muslim nu mattum illa vera yaarukum yenna aanaalum namaku yenna ra thought irrukura varaikum intha volagham monnera vaipey illa raja vaipu illa Non_hope_speech,1
Madan Gowri matu enga irunthu tha ipdi news gather panrarunu therilaHope_speech,1
Sha Super JiHope_speech,1
Bro na freefiresingapore karanNon_hope_speech,1
Pubg ku alternative free fire iruku broHope_speech,1
Neenga sollirukura paadhi Chinese apps en phone la illaHope_speech,1
conform china marketing panuvanga bro vaccine ku ana russia kandipa panamatangaNon_hope_speech,1
Bro soluran kochikadhinga namba channela munadi pola paka pudikala bro Nenga contenta Roma expansion solurainga Munadi namba channela video Paka superaa erukumnKonja nambal channel superaa ready panunganKonja request a eduthukongaHope_speech,1
Athan thanya nanum solra veg iruthalum non vegetarian iruthalum Yarukum varum Air la spread akuthu than avaru sonaru air la spread ana ena panrathuNon_hope_speech,1
Yen madan subscribe panna solluringa pudusaNon_hope_speech,1
சீனா பொருளை வாங்காதீங்க சொல்றது nசரிதான் நாங்க வாங்கல உள்நாட்டு பொருளை வாங்குவதற்கு இது என்ன மேட் இன் இந்தியாவாnதற்சார்பு பொருளை எவனா செஞ்சுட்டான் அவருக்கு வந்து முன்னுரிமை கொடுக்கிறது கிடையாது இப்போ வந்து சீனா பொருளை வாங்காதீங்க nஅப்படி என்றால் இந்தியாவில் உள்ள அனைத்து பொருட்களுமே உதிரிபாகங்கள் வருவது சீனாவில் இருந்துதான்nதற்சார்பு பொருளாதாரத்தை பேசுற அரசியலுக்கு முதல் வாக்களிக்க அதுக்கப்புறம்nநீங்க தாண்டா வளர்ச்சி வளர்ச்சி சொல்றீங்க சொந்தமா எந்த பொருளும் தயாரிக்க தெரியல அப்படியே அப்படியே தயாரித்தாலும் அது தரம் குறைவாக இருக்கிறதுnதரம் இருந்தாலும் விலை அதிகமாக இருக்கிறது சீனாவின் சீனாவின் பொருளானது சற்று தரம் இருந்தாலும் சற்று விலை குறைவு அதனால் மக்கள் அதனை வாங்கும் சூழல் உள்ளதுNon_hope_speech,1
1mitla ¹k view ³⁰⁰ commentsHope_speech,1
Somarasampettai thana bro sonagaHope_speech,1
China kaaranulagatha alikama vida matan polanaara vaayankanda karumatha sapudrangamathavanga uyir vangurangaNon_hope_speech,1
Mg squad likenotTamil,0
Chinese brands smart phones la advertisement panni nalla labam paakkuranunga broNon_hope_speech,1
