text,label_str,label
this is just sad...if this was a sugarcoating daniel tiger episode it would go like thisthey sent me to a church to learn what being straight is all about but they scold u if u dont listen*doess dumb song*Yea this is why straight is a thing. i dont like kids shows becuase they sugarcoat too much.,Non_hope_speech,0
Also many black lives are taken each year by white people but people protest only if they see it in a video or someone else tells him about it,Non_hope_speech,0
“God gave us a choice and my choice is to love” MY HEART,Hope_speech,1
@mrsimmons2252 Every being is essentially justified by the mere fact it exists. That is a universal truth. Then beings come to relative arrangements among themselves,Hope_speech,1
ALL LIVES MATTERnALL LIVES MATTERnALL LIVES MATTERnALL LIVES MATTERnALL LIVES MATTERnALL LIVES MATTERnALL LIVES MATTERnALL LIVES MATTERnALL LIVES MATTERnIt's not controversial when you pay taxes,Hope_speech,1
@Anja 18? I literally was bisexual when I was SEVEN.,Hope_speech,1
Claire Mcfadyen No drama but How is she transgender ?,Non_hope_speech,0
Now I want to be engineer,Hope_speech,1
I am mind blown. Thanks for the speech.,Hope_speech,1
ESC Love you’re ignoring the point of black lives matter,Non_hope_speech,0
She's a living legend. She changed the world. Madonna u are my life!,Hope_speech,1
Hey white guy here in if I say I'm an engineer people don't believe me either. it's not sexism it's skepticism. stop making everything about race and gender instead of logic,Hope_speech,1
The reason you keep getting questioned is because of how stupid u really are u believe the a piece of paper means u are a qualified bitch when really ur ignorant as fuck to believe that ur some how exempt from being asked a fucking question so until you bitches stop acting like some entitled pieces of shit that need to be dropped out of an airplane without a parachute in engineer that on the way to the ground how not be a splatter,Non_hope_speech,0
Amen .. we need a whole lot of praying for a whole lot of healing ..,Non_hope_speech,0
Alfredo Ramirez But you have to look at it like this,Non_hope_speech,0
I'm just glad the world can see the type of people and mindset were dealing with. The hate and division is coming from somewhere and now they know who.,Non_hope_speech,0
I agree,Non_hope_speech,0
Kay Muldoon she’s very young at heart 60 isn’t old nowadays as people live until there 90s or older my grandmother was 95 when she passed 60 would be a youngster to her,Non_hope_speech,0
Only people can understand Madonna who has gone through so much pain as she did the battle losing her son and other emotional things,Hope_speech,1
Jules is such an amazing person,Hope_speech,1
Corvus Corax that's great! Many girls have been teased for having interest in STEM. I am only 26 and when I was in grade school,Hope_speech,1
“My choice is to love” my heart I love him bro,Hope_speech,1
GREAT!!!  WORLD NEEDS THAT,Hope_speech,1
It is in New York know I think,Non_hope_speech,0
I love the Sheriff.,Non_hope_speech,0
Every life matters including the unborn.,Hope_speech,1
I've been told by believing Christians that Jesus hung out with those who were marginalized by society. To show love and support. That would include our LGBTQ kids,Hope_speech,1
WELL DONE TO ALL THOSE THAT TOOK THIS DOWN.,Non_hope_speech,0
@Layla Rose Homosexuality can't be changed nor is it a choice,Hope_speech,1
“that would just be uh pure mean”  so cute,Hope_speech,1
He is a gift from God,Hope_speech,1
I think it goes back to Women being afraid to step into a male dominated atmosphere and they are afraid they won't make any friends. It goes back to the idea that women and men can't just be friends.,Hope_speech,1
@colorbar.s she literally came out as bisexual,Hope_speech,1
Guaranteed by law freedom,Hope_speech,1
I don’t watch things that doesn’t interest me. Why this world has to be so negative. I am praying and many others are as well. Take care,Hope_speech,1
me too because of the haircut,Non_hope_speech,0
She was clearly crying before this interview and holding back tears throughout.  If you haven't heard her speech that was just before this interview,Non_hope_speech,0
Why worry about a killer virus... A statue which stood for 125 years is clearly more important!,Non_hope_speech,0
The interviewer has a very punchable face,Non_hope_speech,0
@Law T Do the world a favour and keep your insecurities to yourself.,Non_hope_speech,0
People got covid from the protests,Non_hope_speech,0
i always find her to be condescending and kind of rude in interviews,Non_hope_speech,0
@selena ? It's not homophobia. You don't know the meaning of that word,Non_hope_speech,0
“Hate’s not going to get you anywhere in the world. God gave us a choice. My choice is to love.” I cried,Hope_speech,1
@bush bunyipnShhhh Not so loud,Non_hope_speech,0
The child who said “I choose to love” is so precious and enlightened! I hope more people are like them!,Hope_speech,1
Oh look...another comments section related to a video where weak men can't handle thoughts and feelings of more highly educated and successful women.  Shocker.  Pathetic.,Non_hope_speech,0
Jesus get sheriff dave as vice president now... Sorry pence.,Non_hope_speech,0
This shows how racist BLM is,Non_hope_speech,0
Don't worry.. Tough time too shall pass,Hope_speech,1
Ert an I take it you're a brown fat bitch too...,Non_hope_speech,0
Yeah not really at all though is it?,Non_hope_speech,0
It might be against my religion but I choose to love and not hate,Hope_speech,1
Why is it controversial to say black lives matter if its true?,Non_hope_speech,0
I swear Juan is a secret Dem,Hope_speech,1
Everyone hating on the girl who disagrees with homosexuality needs to think of this from a younger person’s perspective. She’s still a child. She hasn’t matured and hasn’t been able to experience enough to formulate her own opinions yet. She may have beliefs based on how her parents raised her. Doesn’t mean she’s homophobic,Hope_speech,1
Y’all lives matter. There,Hope_speech,1
@Sophia Salehi You are correct,Non_hope_speech,0
Mehdi Benchekroun All Lives do matter. But in America black people haven’t been treated like they matter.,Hope_speech,1
I thought it was literally just church,Non_hope_speech,0
You are still young maybe you can try,Hope_speech,1
If someone was beating my kid with a book,Non_hope_speech,0
@Eli Dutton i have a question about that,Non_hope_speech,0
My mom’s an engineer. As a girl,Hope_speech,1
The people in the young boy's life are doing such a great job! You can see he's already becoming his own person and being a really positive force.,Hope_speech,1
All life MATTER!!! White,Hope_speech,1
This woman changed the world and keeps changing it. Including my life. Thank you,Hope_speech,1
Love is Love!,Hope_speech,1
Madonna is currently the best selling singer on tourr. What's your problem? She is the queen of pop,Non_hope_speech,0
Dadani Harris you do know that if a cop shoots someone that looks like it could be a threat they are sent to jail or at least lose their job forever and the dude gets his life destroyed.,Non_hope_speech,0
Major issue still exist in our suburbs. Especially Hatfield,Non_hope_speech,0
@40TWENTY do you know what affirmative action is,Non_hope_speech,0
You don't choose to be a victim.  That's the definition of the word.,Non_hope_speech,0
@BLUEBOSTON blame them for what ? VADILISIM!,Non_hope_speech,0
The oppressed will RISE up,Non_hope_speech,0
All lives matter. I have all race in my family. So sad. Jesus loves us all the same and so should you.,Hope_speech,1
Conversation therapy is so disturbing to me and should be illegal,Hope_speech,1
I can proudly say that I became a professional software engineer some months ago. nI've never thought that I was going the wrong way. I do have hardships now and then,Hope_speech,1
This is very inspiring. I am studying civil engineering,Hope_speech,1
If she comes out at this point it must be a choice..... nn(jk annie we all support you no matter what),Hope_speech,1
Please go back to school,Non_hope_speech,0
It’s racist to say black lives matter it’s correct to say all lives matter nBlack people are not the only race that has poverty what about all other races if you are a minority you get free stuff like government assistance free school opportunities if you are Caucasian and poor to bad there’s no help for you maybe we should take a look at that,Hope_speech,1
@chattifactory Come on people,Non_hope_speech,0
everyone that dislikes the video is racist. Change my mind,Non_hope_speech,0
Jeffrey Beaver I’m not casting stones one anyone. Besides,Non_hope_speech,0
We never said they didnt,Non_hope_speech,0
You sound dumb Af,Non_hope_speech,0
Kids meet marina Taylor please please please please please please,Non_hope_speech,0
They said that about 2016,Non_hope_speech,0
If you think saying ALL LIVES MATTER then don't say BLACK LIVES MATTER! It works BOTH ways folks. The BLACK LIVES MATTER statement is offensive to me!,Hope_speech,1
Treat People With Kindness Treat people like you want to be treated,Hope_speech,1
I’m from the UAE and they respect everyone,Hope_speech,1
Asma ! nWho killed Peter Tosh on september 11. (The Etheopian new Year (Meskel the Finding of the truhe cross))nPeter the tall and black man ! I don´t think it was Ashama ibn Abjar !nnWhen An Najashi passed away,Non_hope_speech,0
I came out as bisexual and she is one of the main reasons why I turned bi. I have the biggest girl crush on her and I still do! Go Madonna!,Hope_speech,1
ExtraBitch I’m a Christian and I  don’t like conversion therapy,Hope_speech,1
Maybe let’s stop assuming wether Annie will come out or not. Kinda unfair to assume wether someone is LGBT based on the way someone looks.,Hope_speech,1
@Healthcare Matters How's that??,Non_hope_speech,0
Truth be told Native Indians are the most forgotten people in America. I don't see anyone talking about them.,Non_hope_speech,0
That's true. children have tained opinions mainly thanks to adults.nPure baby soul IS the best.,Non_hope_speech,0
its 2am and I'm watching this and crying at how inspirational this is. as a female engineering student this really motivates me to not lose faith.,Hope_speech,1
“I don’t agree with homosexuality” give it a few years miss thing,Non_hope_speech,0
@Rae baddie nRacist !! All lives do matter and that includes the black children killed in the inner cities that black lives matter never talks about.  Black lives only matter to BLM when a white person takes it. nALL LIVES MATTER .  Do you think god would say all lives matter is racist ?,Hope_speech,1
just another yr,Non_hope_speech,0
I loved how the boy asked how he can support his friend on sexuality so he can be there for him like that is so darn sweet‍,Hope_speech,1
And i am glad they care now. Good riddance.,Non_hope_speech,0
Black Lives Matter is a Segregation of Black people. No one will own up to that? You want to segregate yourselves ?? That's racist.... Ignorance come in ALL colors people.,Non_hope_speech,0
guess we're all doomed. i just turn them off.  i don't listen to anybody just because they can holler louder!,Non_hope_speech,0
Humans coming together as one is MUCH STRONGER.,Non_hope_speech,0
Pretty stupid people here,Non_hope_speech,0
she seems very genuine and emotional here. i feel like i’ve not seen this side of her in forever. so much love,Hope_speech,1
Thank you for sharing your story Marcus x,Hope_speech,1
My mom told me that if someone really believes in their religion that will except you for who you are not who you arnt,Hope_speech,1
All lives matter. I speak for all black people when I apologize for BLM.,Hope_speech,1
Thank God he say that all lives matter!!!!!!,Hope_speech,1
My family is very religious and I don't know how they'll take it if I ever tell them that I swing both ways. I'm happy for the kids who have such a positive view on the LGBT community,Hope_speech,1
She could be queer and believe homosexuality is a choice. Those don't relate.,Hope_speech,1
Why the hell does skin color matter so much anyway. I had hoped that people had moved beyond this.,Hope_speech,1
srikarjam women engineers who have worked their butts off way more than you will ever do are trash? Hmmmn.,Non_hope_speech,0
Did you not watch the video lolnnWhat the fuck is up with you people who don't watch the video - SHE'S A FUCKING ENGINEER so it's NOT IMPOSSIBLE BECAUSE SHE ALREADY IS ONE. I swear you'd only think something was impossible if no one has ever done it,Hope_speech,1
All lives matter no matter color gender or religion bernies an effing idiot fishing for minority votes .another two faced demonrat,Hope_speech,1
It’s a fact but it’s not the case at this time. We don’t have oppression at such a large scale by ‘all races’. There are problems in the black community that needs to be fixed at this very moment. Of course all lives matter but saying all lives matter against black lives matter is like math. You have a problem you need to solve so you solve one problem at the time,Hope_speech,1
I’m a girl. I played with legos (even as a teenager),Hope_speech,1
Cill Blintonnsur·vi·vorn/sərˈvīvər/n Learn to pronouncennounna person who survives,Non_hope_speech,0
Also in my country female students are better than male students in every lesson. It's not because they are less than girls,Hope_speech,1
Actually my best friend is bi and she is in love with my other friend and she's pretty  so I see why she likes her!,Hope_speech,1
@alan arroyo Yes you r right although we know there is fear a lot of fear in this world only because people do not know GOD they only feed on the EVIL which  has blinded the people with DECEPTION.,Non_hope_speech,0
I agree with the Sheriff 100%,Non_hope_speech,0
All I can see are Liberals the C N D lot all a waste of space. All of these slags should have followed the Colston statue into the water,Non_hope_speech,0
All lives matter . Including every race .  Whites are the minority on this planet . Fact,Hope_speech,1
“A lot of things that create fear”nOh christophobia~nOh christophobia~nWe have been murdered and stoned and burned since before they figured out how to tell time~,Non_hope_speech,0
Would it matter if books burned? We can copy the pages or transfer the information into a online format. Technically we don’t even need books anymore,Non_hope_speech,0
after your wonderful oration about engineering i got interest in doing mechanical engineering. only because of you THANK YOU so much.,Hope_speech,1
Noah as a kid I wasn't thinking like that.   I was taught to respect everyone as long as they're not hurting anyone.,Hope_speech,1
@John Thorpe YES!,Non_hope_speech,0
Why is it black vs white and not (vs the people who control the institutions ?) all whites ain’t the enemy . To be honest looking at the climate just for saying “all lives matter” or WLM you get fired and dragged .,Hope_speech,1
@Darryl You were referring to Eagles comment. He mentioned he was starting to dislike black people because of all this then you mentioned it was white people who started it. Either way it is causing serious deviciveness. So if it was white people who started all this do you think there is any good in these people stoking the fires of racism on either side? It's just causing far more racism on both sides because of its devicive nature.,Non_hope_speech,0
I read my dads engineering magazines in my spare time - other girls go shopping at the mall,Hope_speech,1
Sunshine littlephilly I dont get it,Non_hope_speech,0
This was not the appropriate video to put this in have some respect rest in piece gorge Floyd,Non_hope_speech,0
All Lives Matter,Hope_speech,1
Thank you.. breathren I'll be there in 2 month,Non_hope_speech,0
Madonna is often criticized and looked down on because she is such a strong advocate for undeserved and neglected populations. It’s not only due to her provocative nature. I was waiting for Madonna to say that she is sexually fluid and/or bisexual when asked why she is such an advocate for the LGBT community. I’m not sure if she is or not but always thought she was/is.,Hope_speech,1
This people are fake don’t do anything to get elected and that’s why it didn’t win,Non_hope_speech,0
She's so about on the verge of tears. This is PURE. She's an awesome human being. I love you MadonnanThanks for all you've done. I came out this year,Hope_speech,1
It is not a celebration these days. It's a historical reminder,Non_hope_speech,0
this is a cult not Christianity,Non_hope_speech,0
lgbt youth rise up!!‍,Hope_speech,1
@Harrypotter Hum you can't just gloss over my issue with it doesn't matter and expect me to entertain that seriously.,Non_hope_speech,0
Exactly 1 Black man dies unfortunately in the US & this opens a wave of freeloaders who have no ambition. There just seeking sympathy.,Non_hope_speech,0
I came out to my father on October 11,Hope_speech,1
UnSalted Kiddo I will,Non_hope_speech,0
I haven’t came out of the closet yet but interesting video,Non_hope_speech,0
ALM - All Lives Matter,Hope_speech,1
@Janet Mozelewski Amen to that!,Non_hope_speech,0
this made me cry. very inspiring,Hope_speech,1
my choice is to love GIVE THIS KID SOME PRICE FOR THE BEST SENTENCE EVER,Hope_speech,1
You have to check out the trailer for imperium.  all the easily offended are coming out of their hidey holes.  It's sad.  Just scroll through the comments and you will find cancer.  it's disgusting to see people find a way to hate a movie that is purposefully being as neutral as possible while also making a statement on the world's problems.  Please.  I want to see your opinion.,Hope_speech,1
Everything David Clark says in this shootout is SOLID GOLDnI love that man! nI hope he is safe in this chaos we are experiencing again thanks to China and their minions the democratic party of america,Non_hope_speech,0
@Ikaika Corpus That's good. Still along way to go though.,Hope_speech,1
@Shayne Berg That would be gross to blind everyone,Non_hope_speech,0
She was being respectful though. I don't see how someone can't agree with something you're born with but if they're being nice that's all that matters,Hope_speech,1
All life's matter anyone who says other wise is rasist.,Hope_speech,1
Guys stop looking for God for validation,Non_hope_speech,0
@johntrevy1 That doesn't quite work as an analogy. Paedophilia would have to have been a legally accepted norm,Non_hope_speech,0
all lives matter isn't discriminating along racial lines,Hope_speech,1
All life matter is simple. Any person from any race can end up in jail,Hope_speech,1
I choose to equalise. Everyone has no more or less rights than anyone else. You earn love and respect,Hope_speech,1
When I hear black lives matter but not all lives matter I feel like they are saying my life don't matter. So if my life  don't matter so why  should I care about anyone else's life?,Non_hope_speech,0
Those who claim Jesus supports homosexuality are mislead. Jesus loved the homosexuals enough to tell them that their sin will take them to hell if they dont stop and repent.,Non_hope_speech,0
I wanna be a civil engineer too. You're not alone! Go ahead. You can do it,Hope_speech,1
@Alligator but a slave trader should never be celebrated.,Non_hope_speech,0
Started crying early on and never stopped,Non_hope_speech,0
These protests will help decrease the population of world and increase the opportunities for the survivors ....,Non_hope_speech,0
Ill say it. Im not scared.  ALL LIVES MATTER.  ALL LIVES MATTER.,Hope_speech,1
SHERIFF CLARKE!!! HE IS THE MAN!!! I'VE ALWAYS LIKED THIS GUY..SHOOTS FROM THE HIP,Non_hope_speech,0
Don't force things unless you feel comfortable. You got this,Hope_speech,1
I’d agree if she didn’t say that homosexuality was a sin. But she did.,Hope_speech,1
I'm a woman and I dream of being an engineer,Hope_speech,1
It SHOULD be All Lives Matter. No need to drag down/ignore other people/races to get ahead. While we're at it,Hope_speech,1
I completely understand you. This Mexican girl will keep working towards her goals though.,Hope_speech,1
Why is it Indians suffer more rasist  abuse than anyone but there sucssesfule  and   hardly  conplain,Non_hope_speech,0
Why should homosexuality be legal???,Non_hope_speech,0
So...I tried to give the video a chance,Non_hope_speech,0
I will always be thankful for Madonna!  She’s A reason I’m not afraid to be me.  I even have a portrait of her,Hope_speech,1
So proud of you debbie..you really are an inspiration..I'm a girl pursuing electrical engineering in India..I was struggling a lot... You help me boost my confidence that I can be a great engineer..Thank you,Hope_speech,1
I think he handled that very well in a way that made it both very real for them while keeping it within what they could handle. Well done Marcus!,Hope_speech,1
That's not the same because isis is a supremacy group. Taking down a statue of a statue is not anagolous to what isis did,Non_hope_speech,0
as much as I don't really agree with annie she was really polite about it and respectful,Hope_speech,1
We need to target the Buck Palace next and the Pedo Prince!!!!!,Non_hope_speech,0
The fact that there are still places in the world that promote this kind of abuse proves that this is a sad world to live in.,Hope_speech,1
Brainless trend followers only feel secure by fitting in. That's what this movement is.,Non_hope_speech,0
ALL LIVES MATTRESS.. WHITE BLACK . RED. BROWN. YELLOW.nHELL EVEN WORMS .. L. M.nGET THE FCK OVER IT....WE ALL ARE EQUAL.... BITCOIN ABOUT B. S.,Hope_speech,1
As a straight person i think Conversion ' therapy ' is a lode of rubbish. God made you different and you need to love yourself because of that,Hope_speech,1
I am trans and bi so this is horrible,Non_hope_speech,0
Let's put it this way. There's a burning house. People are trying to save it. Then you come out and say No but All Houses Matter!... Your house is not burning down. Black lives are being mistreated by the police force and that is the issue here. Nobody is saying White lives don't matter,Non_hope_speech,0
She had an engineering job. If you're so interested in her accomplishments look them up.,Hope_speech,1
All lives matter one race is not above another.,Hope_speech,1
BLM is a Marxist terrorist group that doesn’t care about black people. George Floyd was a criminal who held a gun to the stomach of a pregnant woman and pistol whipped her unforgivable,Non_hope_speech,0
My AP Computer science class in high school has a pretty balanced male-to-female ratio,Hope_speech,1
I spent 4 years in a highschool with 4 majors science,Hope_speech,1
The reason we say blm is because we get killed by cops at a high rate then others,Non_hope_speech,0
Guys I think annie is probably in the closet and definitely has a lot of internalize homophobia,Non_hope_speech,0
Was that too cheesy?,Non_hope_speech,0
I'm an LGBTQ kid! I don't know if I'm bi or lesbian.,Hope_speech,1
We are all of the same race ... the human race ......,Hope_speech,1
I was inspired as a women to believe in myself and be a strong independent women. I was raised with no encouragement and to be powerless. She rocks 🤙 OMG nearly cried to her comment at the end ‘never give up’,Hope_speech,1
Everyone on this episode was super insightful,Hope_speech,1
I'm lesbian and one thing that bothers me is when supporters of LGBTQ get all mad when some people dont agree with us and call that homophobic. Being homophobic is way different then not agreeing with LGBTQ. Like the majority of these kids arent necessarily supporters and dont necessarily agree with it,Hope_speech,1
@GreatNegusnSeason 1 episode 3,Non_hope_speech,0
river that’s how I used to be and then I realized I’m a FLAMING BISEXUAL,Hope_speech,1
Hope for what? We already have rights.... we aren’t a victim.,Non_hope_speech,0
4 years later Juan is still a idiot,Non_hope_speech,0
My grandmother was superbutch and straight.,Non_hope_speech,0
Not matter if you like man or woman god love you all equal,Hope_speech,1
Keep up the good work Debbie. I always like to work with female engineers,Hope_speech,1
Nobody has supported the LGBT community like MADONNA even in the darkest hours she has always been an advocate a fighter for human rights,Hope_speech,1
Inspiring and Go Girl,Hope_speech,1
I am so grateful to live in an environment where I rarely get to hear things like engineering is not for women. When I was little,Hope_speech,1
Jesus died for all of us. White black,Hope_speech,1
teleshit official ew no thanks,Non_hope_speech,0
These BLM peoples lives must be terrible since they think that nothing can better their situation. That is a horrible mindset to have and I pity them.,Non_hope_speech,0
All lives matter... Anything else is literally creating division.,Hope_speech,1
im a bisexual christian so HA,Non_hope_speech,0
Tank S. It’s not about what’s wrong with playing with Barbie dolls. She’s trying to emphasize on how girls are trained / expected to not go into the STEM field. How people think that girls aren’t smart enough for it although facts say the opposite.,Hope_speech,1
To the ones who think or feel... not all religious people are bad. In this case we are assuming christianity for right know. There are bad Christians no lie this is true but also a lot of Christians are kind are excepting. So be kind. I used to hate Christians because I thought they would hate me back. But I realized not all of them will hate me,Hope_speech,1
@Lucy Atkinson Not siding with the guys main point,Non_hope_speech,0
The color of are skin does not define are personality or are capability of doing and accomplishing stuff... Its just a color or more specific it's just a genetic,Hope_speech,1
Eris  I was born bi lol I didn’t choose to be bi at 3. I knew I was bi at three. THREE. You can’t tell me that 3 year old me chose to be bi.,Non_hope_speech,0
I'm glad to hear that you're figuring out who you are and that you have someone to talk to. I strongly recommend that you talk Kanta/Diya about how you're feeling,Hope_speech,1
crystal has restored my faith in humanity,Hope_speech,1
i know. it's the year everyone living in will never forget in an endless amount of time.,Non_hope_speech,0
@Tyrone Marcus okay dude i see you replying to every single heartfelt comment and ruining it with your overly hateful,Non_hope_speech,0
I was waiting on one of them responding to him asking Do you know anybody LGBTQ+? to say Yeah me.,Hope_speech,1
Racism is part of Capitalism,Hope_speech,1
And not racist people get their shops looted and that is bad.,Non_hope_speech,0
So emotional watching this I'm not black but I felt that!! why should they have to walk past that filth every day and in this day and age when they are still prosecuted every day for just  having a differnt shade of skin colour !! the most beautiful and diverse of all colours it makes me sick to think they suffer systematic racism every day wee are 1 this isnt black against white this is united wee are united it's right against wrong and wee unite together wee see if for what it really is !! Stay safe protesters,Hope_speech,1
I gotta one-eyed Nelson right here!!!,Non_hope_speech,0
I hate the “I don’t agree with homosexuality” argument like??? That’s like saying “I don’t agree with that tree over there. Like??? It’s just a thing that exists and can’t be changed,Hope_speech,1
Great! Slave traders and racists shouldn't be admired in this century,Hope_speech,1
For anyone coming out it’s always hard too come out,Hope_speech,1
Do you think that God is going to think that black lives matter If you have it right with him    all   lives will matter,Hope_speech,1
All lives matter to God.,Hope_speech,1
I think these blacks don't know what's happening to the whites in south Africa. They cry over racism in the US/UK... but those in the Africa are the extreme racists.,Non_hope_speech,0
Give them all jobs ! That'll teach them,Non_hope_speech,0
IT IS NOT A BOYS CLUB...SOME ENGINEERS ARE FEMALE.,Hope_speech,1
I think it took her a while to realize that she can approach things in a different way not the way that she went about it,Hope_speech,1
It's controversial because then the focus wouldn't be on just them,Non_hope_speech,0
I would have loved to see her a bit more enthusiastic,Non_hope_speech,0
Ah the force is strong with you young jedi..,Non_hope_speech,0
Stupid all life means plant's animals pinguins bears dolfins u get the picture,Non_hope_speech,0
HANNITY IF U DONT HAVE THE COURAGE TO **SAY** ALL LIVES MATTER  THERES NO **ACTION** TO STOP OPPRESSION,Non_hope_speech,0
Roman empire built on slavery left monuments same as Egypt etc etc.authorities should listened remove it to a museum with information about its  history.,Non_hope_speech,0
Charles Charlemagne love this comment,Non_hope_speech,0
I think that this conflict will expose the Tory Party for what it really is.,Non_hope_speech,0
ALL lives matter........including the unborn,Hope_speech,1
This really inspired me... I am doing my first year in computer systems engineering. Just 4 girls out of 17 boys.. I am never giving up. Its hard but worth it,Hope_speech,1
Female engineer in the making and I'm loving every step of the journey,Hope_speech,1
Obviously all lives matter the movement is saying that their lives AlSO matter. When black people are being targeted and their trying to state that they’re black lives matter,Hope_speech,1
Crystal needs to rule THE WHOLE WORLD she is so so mature. I wanna conatulate her parents.,Hope_speech,1
Black Lives Matter is a creation of the so called Democratic Party who is financing this movement. I still stand by my comment ALL LIVES MATTER!,Hope_speech,1
This is all stupid,Non_hope_speech,0
@jenkind1 Those are the laws,Non_hope_speech,0
I'm lost but surely all lives matter.,Hope_speech,1
The little boy and girl are just too precious,Non_hope_speech,0
Thats right all lives do matter period and if you think that it's not then shame on you ALL LIFE MATTERS PERIOD!!!!!! ONE LOVE TO ALL HUMANS,Hope_speech,1
Much love and best of wishes! You have an inmence amount of potential.,Hope_speech,1
this guy is asking like the same questions,Non_hope_speech,0
Thats on you. We will speak up. Fight your war if you want.dont if you dont want. GTFOH,Non_hope_speech,0
All lives DO matter. No one is better than the other. Sanders is a fraud. He got arrested in 1964 for throwing eggs at black protesters.,Hope_speech,1
Madonna educates people on many things.Shes there because she’s destined for it.She does a lot of good admirable things.,Hope_speech,1
My brother jokes about sending me to conversion therapy,Non_hope_speech,0
I pray to get the chance to thank her for keeping me alive during a very bad time in my life as a young teen!! She is a legend beyond legends!!! Thank you Madonna!,Hope_speech,1
All lives. Matter god created all people equal,Hope_speech,1
deathmetal271 I honestly think that’s what the goal was,Non_hope_speech,0
y’all need to shut up ab annie. every girl with short hair isn’t a lesbian jesus christ,Hope_speech,1
there is absolutely nothing wrong with lgbtq+ people and I will fight you if you think otherwise lmao🧡,Hope_speech,1
i came across this vid and saw her amazing speech. Im in my third year doing my degree in ME and i faced the same struggle. Thanks for the speech. It's inspiring. Thanks Debbie,Hope_speech,1
Just to say that black lives matters is racist because all lives matters,Non_hope_speech,0
@Steven Rose then knock it over,Non_hope_speech,0
@Jack Parsons calm down,Non_hope_speech,0
God gave us a choice,Hope_speech,1
@NOXISUM Yeah have you studied history?Things are a hell of a lot different now Vs when MLK was around. Statistics disprove BLM. Facts disprove feelings every single time,Non_hope_speech,0
All Lives Matter,Hope_speech,1
Because of the NAACP types,Non_hope_speech,0
I like that some stupid people think you can just ungay a person,Non_hope_speech,0
All Lives Matter .. love thy neighbor,Hope_speech,1
Is it a boy or a girl?,Non_hope_speech,0
I think we should collectively agree to not label this as therapy. This is not therapeutic at all. This is abuse. Covering it up with a medical term when its not even medical in nature  (hitting someone with a book is physical abuse/repeating verses meant to break your will for hours a day is mental abuse) is disrespectful to the field of medicine which serves to help and cure people. Gayness does not to be cured. It is not a disease. It is not a choice. There is absolutely nothing wrong with it. Now lets respect one another and help stop this abuse.,Hope_speech,1
The comments below are waaaaayyyy off topic and archaic!!! Geez,Non_hope_speech,0
yamiGAJw queer is basically an umbrella term for someone who is not straight or not cis (cis means someone who identifies with the gender they were assigned at birth,Hope_speech,1
That would just be uh,Non_hope_speech,0
This is sad,Non_hope_speech,0
Showing a list of really ignorant people,Non_hope_speech,0
Shes probably hiding something inside of her that makes her feel shameful🤷‍,Non_hope_speech,0
@Ashley Laurencya You are making no sense and you grammar is horrible. GO. TO. SCHOOL.,Non_hope_speech,0
people are sent to an isolated place because of their homosexuality and its supposed to convert their sexuality,Non_hope_speech,0
There is no need to shame this kid for how she believes as long as she isnt hurting anyone then no need to shame or make her feel as if she is in the wrong,Hope_speech,1
Canadian police relations are a lot better because police are better trained and paid more,Non_hope_speech,0
She looks Fabulous.   Quenn of Pop for ever,Non_hope_speech,0
@Raven_Dell No you're wrong. It's not the same. Politicans choose their political beliefs. Nobody chooses their sexual orientation. That's like saying somebody choose their height or their shoe size.,Non_hope_speech,0
Stop the world I wanna get off,Non_hope_speech,0
I’m so sorry for what has happened to you by so called Christians. I’m a Christian and we’re here to love and meet others we’re they are not force our beliefs onto others and hurt people. That’s never what Jesus intended and I apologize for them.,Hope_speech,1
That's what the far left do,Non_hope_speech,0
People think that the LGBT+ Community isn’t really hurt or pushed around in any way. nThis is proof that this stuff still happens,Hope_speech,1
The police have to be conscious about how they look in the media,Non_hope_speech,0
I was inspired as a women to believe in myself and be a strong independent women. I was raised with no encouragement and to be powerless. She rocks 🤙 OMG nearly cried to her comment at the end ‘never give up’,Hope_speech,1
@Steph’s Manic Shenanigans It was just one person that said that right? And they gave 0 proof or evidence or a source or anything,Non_hope_speech,0
@Leonard Green What is his bias?,Non_hope_speech,0
If you want him to say that white lives matter you basically need to compensate for history and if he wants to use those words history will be written as thus,Non_hope_speech,0
Please protest safely,Hope_speech,1
She saved me many times at different parts of my life,Hope_speech,1
Why would people dislike this?,Non_hope_speech,0
Toys should be made to build more skills like this,Hope_speech,1
I haven't read the replies yet,Non_hope_speech,0
What that's a girl ? I thought that was a boy,Non_hope_speech,0
Great talk! Very inspiring. I'm in the minority too. I'm women and got my major in computer science nearly 20y ago and work in sw engineering.nGo girls go!,Hope_speech,1
Why cant we enjoy the merits brought to us by engineers..why do we have to go behind the scenes everytime?,Hope_speech,1
Haha they won't do that. There's is much to gain in the USA with the use of the victim and race card.,Non_hope_speech,0
In my school,Non_hope_speech,0
Midnight_The_Killer Secretly another creepypasta flipping,Non_hope_speech,0
Madonna is the PHONIEST person on earth. She is absolutely selfish and vile!!!,Non_hope_speech,0
I love u Madonna i came out and told that I've always liked Women...  N sumhow i always wanted to be a Man...,Hope_speech,1
I really like that they're introducing kids to these subjects. It's incredibly important escpecially in this day and age.,Hope_speech,1
listen to the song american life by madonna,Non_hope_speech,0
I thought she was too lmao,Non_hope_speech,0
Yeah but alm is just a statement to silence blm and their motives. Like it literally comes from counterprotests that propose police brutality to not be an issue.,Non_hope_speech,0
