text,label
Videoder എന്ന App indian അല്ലേ അത് എന്തുകൊണ്ടാണ് Play stor ൽ വരാത്തത് Non_hope_speech,1
PA ഈ കൊറോണ ടൈമിൽ ആരാടാ ഊര് ചുറ്റുന്നത് ഈ കൊറോണ കാലത്ത് ആക്രമിക്കുന്നവനെക്കാൾ വലിയ വൈറസ് വേറെ ഇല്ലHope_speech,1
Keralathile 33 dislike adicha cheena chattikal naduvidukaNon_hope_speech,1
ഇത്രയും Sensational ആയ ഒരു വിഷയം ഇത്രയും മാന്യമായി കൈകാര്യം ചെയ്ത അവതാരകൻHope_speech,1
ലോകത്തിലെ ഏറ്റവും പ്രായം കുറഞ്ഞ പ്രധാന മന്ത്രിയായ ഫിൻലൻഡ് പ്രധാനമന്ത്രി Sanna Marin ന്റെ parents ലെസ്ബിയൻസ് ആണ്Hope_speech,1
സമൂഹം മാറി poyiNon_hope_speech,1
അപ്പൊ ഈ incestഉം ഇത് പോലെ ആണോ Non_hope_speech,1
Crew ithupole nabhi yodu koreeaa alukal vannu paranju oru divasam nigal nigude pole jevikuka athupole njagalaum angeyude pole jevikamm ennu parnju appo nabhi paranju nigalkku nigude matham enikku entea mathamnIvde arum areyum nirbhandikunilla nigalkku endu thonunno athupole jevikkam athupole enikkumnjan ee reply thrunathinu karaanam nigal Islam ilece cherkan vendi onnum allakoree pottatharangal nigal paryumbo parnajathannutahnikku venneamkil kettala mathiy verthu elleam ariyam ennu vijarkandaenthinu corona ennu oru virus vannappo ellavrum veetle irunillea ennitum parayunnoo manushyan annu valiyavn valiya bhudiullavvan kashtam there are many aspects that humans cant controlNon_hope_speech,1
Prathab bro nIppo ellarum pattikka pedukayaanu Krypton enna oru phone aanu sumsungNon_hope_speech,1
മാനുഷിക മൂല്യങ്ങൾ സിറിയയിലും ഇറാഖിലും അഫ്ഗാനിസ്ഥാനിലും പാകിസ്താനിലും ഒക്കെ ഡെയ്ലി പടമാകുന്ന ആളുകളുടെ എണ്ണം തന്നെ പറയുന്നുണ്ട് ഇസ്ലാമിന്റെ മാനുഷിക മൂല്യങ്ങളെപ്പറ്റിNon_hope_speech,1
of superstar നന്നായി കരഞ്ഞുNon_hope_speech,1
Love is lovenotmalayalam,0
Sir protein powder kurij video cheyyumoNon_hope_speech,1
Karutha coat ittavan ini orikalum ingane vannu irikkilaNon_hope_speech,1
ഡോക്ടർ മാസ്ക് മാത്രം വെച്ചിട്ട് കാര്യം ഉണ്ടോ അവർ തുമ്മുമ്പോൾ അല്ലെങ്കിൽ ചുമക്കുമ്പോൾ ആ വൈറസ് കണ്ണിൽ കൂടെ കയറുമോ കണ്ണട വെക്കുന്നതും നല്ലതാണോNon_hope_speech,1
ഇതിൽ Comment എഴുതിയ ഒട്ടുമിക്ക ആളുകളും ഇതിന് support ആണ് പക്ഷെ നമ്മുടെ വീടുകളിൽ ഇങ്ങനെ സംഭവിച്ചാൽ നമുക്ക് ആർക്കും അത് സഹിക്കില്ല ഇവരെ ദൈവം രക്ഷിക്കട്ടെNon_hope_speech,1
Eatha eeee dash kevin nARUN ethra maaanyamaayittaaanu avarodu samsarichathNon_hope_speech,1
എന്താല്ലേ ഫുൾ പൊളിNon_hope_speech,1
ഡാ കോപ്പേ നീ പൊളി അല്ലാ അതുക്കും മേലേ Non_hope_speech,1
നിങ്ങളുടെത് വിവരക്കേട് അഥവാ അറിവില്ലായ്മ എന്ന രോഗമാണ് കൂടെ മത അടിമത്തം എന്ന രോഗവും ഉണ്ട്Hope_speech,1
Comment section കണ്ടപ്പോൾ വളരെ സന്തോഷം തോന്നി എല്ലാം positive commentsകോട്ടിട്ട ചേട്ടാ നിങ്ങളുടെ പോലെയുള്ള ഒരു ന്യൂനപക്ഷത്തിന്റെ ചിന്താഗതി മാറു കയാണ് ഈ സമൂഹത്തിനു ഏറ്റവും ആവശ്യംArunn ചേട്ടന്മാരെ All the bestHope_speech,1
Thachoos nokkikolavayNon_hope_speech,1
Agni5 Beijing വരെ എത്തുംNon_hope_speech,1
Entheyallum engane unnd enn enik epol manasilayiNon_hope_speech,1
Tanks for tipsnotmalayalam,0
Avanmaar eni choriyaan vanal pinne onum nokarathadich pothichekanamnIndian armyNon_hope_speech,1
Mi phone notmalayalam,0
Happy wedding daynotmalayalam,0
ഡോക്ടറുടെ മറ്റ് വീഡിയോസ് പോലെ പുതിയ അറിവുകൾ ഒന്നും ലഭിച്ചില്ല രണ്ടോ മൂന്നോ മിനിറ്റിനുള്ളിൽ ഒതുക്കാൻ പറ്റിയത് വലിച്ചു നീട്ടിയത് പോലെ തോന്നി മെയിൻ പോയ്ന്റ്സ് ബുള്ളറ്റ്സ് ആയി കൊടുത്താൽ നന്നാവുംNon_hope_speech,1
Karutha kotitta pottannNon_hope_speech,1
Good love nnപക്ഷെ nnനമ്മുടെ ജീവിതം മാത്രം മതിയോnnനമ്മുടെ കാലശേഷവും ഇവിടെ ഈ രാജ്യവും നല്ല മനുഷ്യരും നിലനിൽക്കണംnnഅതിനു ഇവിടെ ആണും പെണ്ണും ആണ് ഒരുമിക്കേണ്ടത് nnഎന്നാലേ മനുഷ്യ കുലം ഉണ്ടാവുകയുളളൂNon_hope_speech,1
Onnn podoooo avdunnumNon_hope_speech,1
Thodiyil Nie podaa parathayoli ninne polulla kunnakalevenum aadhyam nadukadathaanNon_hope_speech,1
knklNon_hope_speech,1
Chetta womens hostel l elladuthum ingane undavillenn koodi pararayrnnu vedio lvalare sadaranamayulla hostel l jeevikkunne penkuttikal alle nalloro shathamanavumithokke kand aankuttikal hostel l ninnu padicha penkuttikalude kalyana alochanakal varumbo vendenn vekkumopadikkan vendi mathram hostel l poyi Paisa yum koduthu nikkunnavare aarum thettidharikkalleHope_speech,1
Banglore ulla al an undakye broNon_hope_speech,1
ചേട്ടാ moto one fusion plus ന്റെ unboxing ചെയ്യുന്നുണ്ടോNon_hope_speech,1
Pubg korean aanuNon_hope_speech,1
Universe telegramil oru malayali nude sthreeye kanarille Athaane aalNon_hope_speech,1
China apps ozhivakkumbo mobile koodi ozhivakki Valla Samsung nokkikkoodeNon_hope_speech,1
Camera focus issue varunnundu ennu ente chila friends paranjuNon_hope_speech,1
Orupadishtam ninglee surya chechii tadi kurakkHope_speech,1
എല്ലാം സമ്മതിക്കാം പക്ഷേ adoption വേണ്ട അത് നോർമൽ orientation ഉള്ള കുട്ടിയോട് ചെയ്യുന്ന ചതിയാവുംNon_hope_speech,1
ഇതിന് പകരം ഉപയോഗിക്കാവുന്ന ചൈനീ സേ തര ആപ്പുകളെ പറ്റി പറഞ്ഞു തരണംNon_hope_speech,1
Njanum les anu oru partnerinuvendi thappikondirikyuvaNon_hope_speech,1
Ippo iyal otapetto Non_hope_speech,1
Indian Market bharikkunna mobiles ellam China aaneNon_hope_speech,1
007 nee pubg yum കളിച്ചു കാണില്ല അതാണ് സത്യംNon_hope_speech,1
Arun chettaaa you are very brilliantnotmalayalam,0
ഹലോ അപ്പൊ മിക്കവാറും ആരും കളയില്ല കാരണം സ്റ്റാറ്റസ് ഇടാൻ വേണമല്ലോ Non_hope_speech,1
k George എല്ലാം ശരിയാകും ചേട്ടാ god bless youHope_speech,1
ഇക്കയ്ക്കും സൂര്യ അമ്മക്കും ഒരായിരം ചക്കര ഉഉമ്മമ്മാആHope_speech,1
Athe thante vayil varunna vakkuuuNon_hope_speech,1
Allah wont notmalayalam,0
kt mmnotmalayalam,0
We are Indians Jai jawan jai kissannotmalayalam,0
Pubg kalayanatu matram nadakulaNon_hope_speech,1
Tom ഖുർആനിൽ പറഞ്ഞാലും ഇല്ലങ്കിലും പ്രകൃതി വിരുദ്ധം തന്നെയാണ്Non_hope_speech,1
Kallam parayunnu ayal makkal undayale maraje ennuparanjitillaNon_hope_speech,1
ചങ്കുറ്റമുള്ള ആൺപിള്ളാരുടെ നാട് INDIAചൈനാ നീ തീർന്ന് ഡാ തീർന്ന്Non_hope_speech,1
ഒരായിരം ആശംസകൾ ഒത്തിരി വർഷങ്ങൾ ഒന്നിച്ചു ജീവിക്കാൻ ഈശ്വരൻ അനുഗ്രഹിക്കട്ടെ ഒരു കുഞ്ഞ് എന്ന ആഗ്രഹം സാധിക്കട്ടെl love uHope_speech,1
അന്ന് ഗേ മാര്യേജ് എന്ന് കേൾക്കുമ്പോൾ ആർക്കും ഉൾകൊള്ളാൻ കഴിഞ്ഞിരുന്നില്ലNon_hope_speech,1
yani nokiayude vilayaattamaairikmNon_hope_speech,1
BALAN K NADAR K NADAR നമ്മൾ സാധാരണക്കാർക് ചെയ്യാൻ പറ്റുന്നത് ഇതൊക്കെയാണ് nVivo യെ ഇന്ത്യയുടെ സ്മാർട്ട്ഫോൺ വിപണിയിൽ secondhighest share ഉള്ള സ്ഥിതിയിലേക് വളർത്തി കൊണ്ടുവന്നത് ഈ പറഞ്ഞ പൊട്ടന്മാരായ നാട്ടുകാർ തന്നെയാണ് വർഷാവർഷം title sponsor ആയി അവർ ഒപ്പിട്ടു കൊടുക്കുന്ന 440 കോടിയുടെ ചെക്കും കൈപറ്റി ഇരിക്കുകയാണ് BCCI Vivoയോട് ഇന്ത്യയിൽ ബിസിനസ് ചെയ്യേണ്ട എന്ന് പറയേണ്ടത് സർക്കാരാണ് BCCI യെ സാമ്പത്തികമായി വിഷമിപ്പിച് സർക്കാർ അങ്ങനെ Vivo യോട് കോൺട്രാക്ട് അവസാനിപ്പിച്ചു പെട്ടിമടക്കി പോവാൻ പറയുമെന്ന് തോന്നുന്നില്ലNon_hope_speech,1
Murivukal il koodiNon_hope_speech,1
ഈ കോട്ടിട്ടവന് ഒന്നും അറിയില്ല സത്യത്തിൽNon_hope_speech,1
അരുൺ ചേട്ടനോട് ഒരു ബഹുമാനം തോന്നുന്നു കെവിൻ എന്താണ് പറയുന്നത് എന്ന് അയാൾക്ക് പോലും അറിയില്ല നികേഷ് സോനു congratulations God bless you Hope_speech,1
41 alibaba ayaal polichinuNon_hope_speech,1
Idhu maansika rogam anu Idhine chikilsikkadhe aa rogam nila nirthi kallianam kazhikkunnadhinodu yojippillaNon_hope_speech,1
പാവങ്ങൾ ആർക്കും ഒരു ബുദ്ധി മുട്ടികാതെ ജീവിക്കുന്ന നിങ്ങള്ക് ഇരിക്കട്ടെ big saluteHope_speech,1
കയ്യ് അടിച്ച മുത്ത് മണികൾ നിങ്ങൾക് ഇരിക്കട്ടെ കുതിര പവൻNon_hope_speech,1
കെവിൻ വരുന്നത് വരെ നല്ലൊരു പ്രോഗ്രാം ആയിരുന്നു ആ ഊളൻ വന്നതോടെ ദുരന്തമായിNon_hope_speech,1
Aziz Shamsudeen പ്രകൃതി വിരുദ്ധം പഠിപ്പിക്കുന്ന ടീംസ് തന്നെ അതിനെ എതിർക്കുന്നുNon_hope_speech,1
Govind Ath nirothikkuka annegi ariyamallo broNon_hope_speech,1
മാനസികരോഗം പലകോലത്തിൽnമാനസികരോഗികൾ ഒരുമിച്ച് ജീവിക്കട്ടെഅതാ നല്ലത്Non_hope_speech,1
Happy wedding anniwersary അമ്മ കണ്ണു നിറയിച്ചുHope_speech,1
Sisters aanennu thonniNon_hope_speech,1
Ithonnum illangil pinne phone vikkunnathalle nallathNon_hope_speech,1
Nalla couples Adhmyamaya e show shemayod kandu erunath Randuperum anth pavangal E vareyum samooham manasilakanam Transine pole evarkum parignana kitan am Kannu niranju parayumpolanik vandi aro undennu paranja pol ulla sonunte smile I like it Ningal piriyallu ktoHope_speech,1
Enthu kondu patillaNon_hope_speech,1
Ningal santhoshathode alle jeevikunnathu baakiyullavarude negative commentkal sradikkenda aavisyam illa wish u all the bestHope_speech,1
ആൾ ദി ബെസ്റ്റ് നികേഷ് സോനുകെവിനെയൊക്കെ ചെവിക്കു പുടിച്ചു പുറത്താക്കുHope_speech,1
ഇ കോട്ടു ഇട്ട പൊട്ടൻ എന്തൊക്കെയാ പറയുന്നേNon_hope_speech,1
Siby Engane parayathirikka Entho valya karyam cheytha gamayilanu Aah kutti parayunne Bakki ellam ok Randu perum neat aayi thoni except thatNon_hope_speech,1
161ഡിസ്ലൈക് അടിച്ചവന്മാരെ നാടുകടത്തണംNon_hope_speech,1
എന്റെ ചാനൽ സബ്സ്ക്രൈബ് ചെയ്യൂ nn100 തിരിച്ചും സപ്പോർട്ട്Non_hope_speech,1
Thala alla vettendath nnAvar ingane chinthikkan polum fayakkunna pole Ulla siksha kodukkanam nEgHope_speech,1
ചേട്ടാ അപ്പൊ ഈ phone കൂടി കളയണ്ട വരില്ലേNon_hope_speech,1
CamScanner nte perfection vere onninum njan kandittillaNon_hope_speech,1
എനിക്ക് പോസിറ്റീവ് ആയിരുന്നു സ്വയം quaratine ആയി ഒരാഴ്ച കഴിഞ്ഞപ്പോൾ തനിയെ ഭേദമായി നല്ല ഫുഡ് fruits മനസിന് ധൈര്യം കൊടുത്തു ഇരിക്കുക ഓരു പ്രശ്നവുമില്ല പ്പക്ഷെ നല്ലൊരു എക്സ്പീരിയൻസ് ആണ് ഇത് ഒന്നുകൊണ്ടും പേടിക്കണ്ട എപ്പോഴും മാസ്ക് ഉപയോഗിക്കുക മറ്റുള്ളവർക്ക് നമ്മളാൽ കൊടുക്കാതിരിക്കുകNon_hope_speech,1
വേറൊരു വാഴ വെച്ചാൽ മതിയായിരുന്നുNon_hope_speech,1
Happy wdng Anvsry suryammaaaalove uuuuuHope_speech,1
ഇതൊന്നും ജനിക്കുന്ന അന്നു മുതലെ ഉള്ളതല്ലNon_hope_speech,1
Jr മൊട്ടയും ഗേയാNon_hope_speech,1
ലോകത്ത് ഒരു പെണ്ണിന് ഏറ്റവും കൂടുതൽ സുരക്ഷാ അവരിൽ നിന്നായിരിക്കും എത്ര പാതിരാത്രി ആയാലുംNon_hope_speech,1
അരുൺ സർ റോക്ക് സൂപ്പർ നികേഷ് സോനു നിഷ്കളങ്കരായ രണ്ടു മനുഷ്യർ രണ്ടു പേർക്കും എന്നും നന്മകൾ ആശംസിക്കുന്നു നികേഷിന്റെ ജീവിത കഥ വല്ലാതെ മനസിൽ തട്ടിHope_speech,1
ൂർ കിഴിശ്ശേരി ഹേ മനുഷ്യNon_hope_speech,1
Benjamin പരസ്പരം ഇഷ്ടത്തോടെ ചെയ്യുന്ന എല്ലാം ശരിയാണ് എന്നാണോ അങ്ങനെയെങ്കിൽ മൃഗങ്ങളെ വരെ വശീകരിക്കാനുംNon_hope_speech,1
voice ninte ammaku kond koduk pooraaaNon_hope_speech,1
Sir enik Chodikan Olathe two question annne Evar engna ethara Kuttigal edukum athe 1 2 question Evar kantti mattaollavar engna chayathal evida engna kunnugal chaneekum paraNon_hope_speech,1
ഇവർ ഒരു കുട്ടിയെ ദത്തെടുത്താൽ ആ കുട്ടി വീടിനുള്ളിൽ ഇവരെ കണ്ടു വളരുന്നു nപിനീട് അവനും നോക്കുന്നത് ഒരാൺ പാട്ണറെ ആയിരിക്കും ഇതൊക്കെയാണ് വലിയ ദുരന്തംNon_hope_speech,1
ഞാനും ഒരു കൂട്ടുകാരനും സംഘടിപ്പിച്ചു ഇങ്ങനെ ഒരു സെറ്റ് ഉണ്ടാകട്ടെ അവസാനം പത്രത്തിലും ചാനലിലും ഒക്കെ വന്നപ്പോൾ അപ്പോൾ കുറച്ച് പ്രസക്തി ആയി കഴിഞ്ഞാൽ പിന്നെ ഏതെങ്കിലും ഒരു അടിപൊളി പെൺകുട്ടിയെ വളച്ചെടുത്തു കല്യാണം കഴിക്കണംNon_hope_speech,1
എന്റെ ഒരു സംശയം അത് എത്രത്തോളം ശെരിയാണ് എന്ന് എനിക്കരീല്ല ശെരിക്കും ഈ കൊറോണ പടച്ചുവിട്ടത് ആരാ ചൈന പക്ഷെ ചൈനക്കാർ മുഴുവൻ അല്ല അധികാര വർഗ്ഗങ്ങൾ അതുകൊണ്ട് ആ നാട്ടിലെ ജനതകളും നമ്മളെപ്പോലെ അനുഭവിച്ചു ഇപ്പോൾ പ്രശ്നം ആര് തമ്മിലാണ് ഇന്ത്യൻ ഗോവെര്മെന്റും ചൈന ഗെവേർമെന്റും തമ്മിൽ അതിൽ സാദാരണ ജനങ്ങൾ എന്ത് തെറ്റ് ചെയ്തു അതുകൊണ്ട് അടച്ചാക്ഷേപിക്കണോ പക്ഷെ ചൈനയല്ല പാകിസ്ഥാൻ അല്ല അമേരിക്ക വന്നാലും വിട്ട് കൊടുക്കില്ല ഇന്ത്യൻ ജനത അത് വേറെHope_speech,1
Good ആരെയും പേടിക്കണ്ടHope_speech,1
Detector അതാണ് sex education എന്ന് വിചാരിക്കുന്ന താങ്കളോട് പറഞ്ഞിട്ട് കാര്യം ഇല്ലHope_speech,1
റഹീം എന്റെ കൂടെ ജോലി ചെയ്തിട്ടുണ്ട്Non_hope_speech,1
GOPAL ഇത് ചൈനയേക്കാൾ മുമ്പ് RSS തീവ്രവാദികൾ ഇന്ത്യയിൽ ആരംഭിച്ചു കഴിഞ്ഞതാണ് നീ മുലപ്പാൽ കുടി തുടങ്ങുന്നതിനും മുമ്പ്Non_hope_speech,1
ചിരിക്കാതെ ഇങ്ങനെ ഇരിക്കും ആളുകള് ഇതൊക്കെ keatt വന്നല്ലോ ഒള്ളു ഇത് ഒരു തുടക്കം അല്ലെNon_hope_speech,1
തോന്നുത് പോലെ ചെയ്യുന്നത് മൃഗങ്ങൾ ആണ്Non_hope_speech,1
ടിക്ടോക് ഇത് വരെ ഇൻസ്റ്റാൾ ചെയ്യാത്തവർക്ക് ഇവിടെ ലൈക്കടിക്കാംNon_hope_speech,1
Loakam avasanikkan pokunnu suhruthukkaleNon_hope_speech,1
എണീറ്റു പോടാ ചെറ്റകളെNon_hope_speech,1
എനിക്കി സങ്കടം തോനുന്നു ലവ് യു ബ്രോHope_speech,1
ഈ കെവിൻ എന്ത് ഊളയാണ്Non_hope_speech,1
Ka iyaal ellathilum ee comment aanalo Ottum dahikkunille Nale ningalude family ilum ingane ulla kuttikal undavaamNon_hope_speech,1
ശ്രവം അതായത് മൂക്കളയും തുപ്പ്ലുംNon_hope_speech,1
ആ കെവിൻ ന്നെ പൊട്ടക്കിണറ്റിൽ ഇടാൻ തോന്നിNon_hope_speech,1
Enik orupad ishttaman nigale love uuuu chechiHope_speech,1
നല്ലൊരു പ്രണയ കഥHope_speech,1
Appo kuttikal undavatha aalukal kuttikale adopt cheyyendi vannal ath aa marriage nte parajayam aano nIthilu oru parajayavum illa nAvaru nannayi jeevikkunnundadopt cheythal kunjine nannayi nokkunnu enki ath avarde vijayam aanuHope_speech,1
Sharaffu helo NjannSusmi Les Aanu Poruno KoodeNon_hope_speech,1
Outstanding anchoring Arun Kumarnotmalayalam,0
SUPPORTER ന്നാ വേണ്ടട്രാചെറ്കാNon_hope_speech,1
എങ്ങനെ ജീവിക്കണം എന്നത് ഓരോരുത്തരുടെയും ഇഷ്ടം പക്ഷേ അതു നില നിക്കുന്ന ഒരു സാമൂഹ്യ വ്യവസ്ഥിതിക്കു എതിരാകരുത്Non_hope_speech,1
അഭിനന്ദനങ്ങൾ നിങ്ങളായ് ജീവിച്ചു കാണിക്കാനുള്ള ആർജ്ജവത്തിന് Hope_speech,1
N95 maskinu 100 protection തരാൻ കഴിയും എന്നാണ് കെട്ടിരിക്കുന്നെ Non_hope_speech,1
at allabook nte name paranjillaNon_hope_speech,1
പറയാതെ ഇരുന്നത് ആവാംNon_hope_speech,1
നിങ്ങളുടെ ലൈംഗിക ബന്ധത്തിൻഅരാണ് ആദ്യം ശുക്ല വിസർജനം ചെയ്യുന്നത്Non_hope_speech,1
ഇന്നത്തെ സമൂഹം ഇതൊക്കെ accept ചെയ്യും അതുറപ്പാണ്പക്ഷെ മറ്റേ ബസിലൊക്കെ കേറി വരുന്ന ടീമുണ്ടല്ലോഅത് കുറച്ച് സീനാണ്Hope_speech,1
Pubg illaathath bagyam entha ningalude abhiprayaaam guysNon_hope_speech,1
Bayangara enjoy cheydhu nhn e vdo kand endha parayaann ariyilla mainly nikeshnde love stry kettayirunnuendhoru pranayam orikhalum oru boyum girl ithra snehikhillaNon_hope_speech,1
Janakiya kodathiyude ye episode kandappol orupadu santhosham ayii Valare nishkkalangaraya randu couples Athupole arun sir nnodum orupadu respect thonni E randu couples jeevithathil mattella couplesnum oru model aakatteGod blessHope_speech,1
ഡോക്ടർ ഈയിടെയായി കുറേ ചെറുപ്പക്കാർ ഹാർട് അറ്റാക്ക് മൂലം മരിച്ചു പ്രത്യേകിച്ചും പ്രവാസികൾ ചില ആളുകൾ പറയുന്നു അവിടുത്തെ ഭക്ഷണ രീതി കൊണ്ടാണെന്നു മറ്റുചിലർ പറയുന്നു AC യുടെ ഉപയോഗം കൊണ്ടാണെന്ന് ദയവായി ഇതിനെപ്പറ്റി ഒരു വീഡിയോ ചെയ്യണംNon_hope_speech,1
2528 konakkathe poda punda monenente thalla ethu tharakkari annu ennu nattukarkku motthoom ariyamcharakku thallakku undaya vedi monnattioe sakala pattikallum pannunna poor alleda nente thallaudethunente thantha arannu paranju thanno aa koothichiavakku pollum ariyilla ammathiri konayal alle avalkuttam paranjoodaa aaattam charkkaa avalumola chappumbam pattipalu polaa paalu veruneeNon_hope_speech,1
അരുൺ ചേട്ടന് ഒരു ബിഗ് സല്യൂട്ട്nകെവിൻ ചേട്ടന് ഒരു നടു വിരൽ നമസ്കാരംNon_hope_speech,1
Opera mini ഒഴിവാക്കോ പിന്നെ ഈ app കൾ ഒക്കെ ഒഴിവാക്കിയാൽ അതിന്റെ use ഉള്ള app കൾ വേറെ ഉണ്ടോNon_hope_speech,1
Ade Njn use chyduuu PoliNon_hope_speech,1
Google ninno Egana upload aayeNon_hope_speech,1
ഈ ഷോ ഒന്ന് കൂടി കണ്ട് നോക്ക് അതിൽ നികേഷ് വ്യെക്തമായി പറയുന്നുണ്ട് കൂടെ 14 വർഷം ഉണ്ടായിരുന്നയാൾ bisexual ആയിരുന്നു എന്ന്Non_hope_speech,1
Powliparanjath correct aanunalla vivarom ulla machanHope_speech,1
Sir njn allergy patient aanueniku idaku idaku jaladoshavum chumayum thonda karalum undakunu Ippo eniku veemdum thudangi Thumalum mukolipum vayaru veerkukayum cheyunu Oru irritation Dr kanikan povanum patilla Eniku 28 vayasanu Reply tharanamNon_hope_speech,1
Mutton Pakistani app anoNon_hope_speech,1
ങാ അമേരിക്കയും യുകെയും ഓസ്ട്രേലിയയും ജർമനിയും ഫ്രാൻസും സൗത്താഫ്രിക്കയും അങ്ങനെയങ്ങനെ സ്വവർഗാനുരാഗം നിയമവിധേയമായി ഗേ കൂടുംബങ്ങൾ കുഞ്ഞുങ്ങളുമായി ദശാബ്ദങ്ങളായി ജീവിക്കുന്ന നാടുകൾ എല്ലാം വ്യക്തി സ്വാതന്ത്ര്യതിനും അഭിമാനതിനും കസേര കൊടുത്ത സ്ഥിതിയ്ക്ക് കേരളവും ആ നിരയിൽ ഇരിക്കട്ടെnnഊള കാക്കാമാരും അച്ചന്മാരും സദാചാരക്കാരും മൂക്കും കുത്തി വീഴട്ടെHope_speech,1
Kali kaalamallaathenth parayaansugam pidichupoyiennitt AA relationship nu vallya value kodukkua ennuthfooNon_hope_speech,1
എന്തൊക്കെ uninstall ചെയ്യാൻ പറഞ്ഞാലും pubg uninstall ചെയ്യാൻ പറയരുത്Non_hope_speech,1
ഈ ആപ്പ് ഡൌൺലോഡ് ചെയ്യൂ എന്നിട്ട് ചൈനീസ് appukale uninstall ചെയ്യൂ nnnNon_hope_speech,1
Varghese എന്റെ കമ്യൂനിറ്റി ഏതായാലും നിങ്ങളുടെ ഊളത്തരം അതല്ലാതാകുന്നില്ല സഹോദരാnnഇങ്ങു 2020 ആയിട്ടും പതിനെട്ടാം നൂറ്റാണ്ടിലെ ഊളത്തരങ്ങളും എഴുന്നള്ളിച്ചു നടക്കാൻ നാണക്കേട് തോന്നുന്നില്ലേHope_speech,1
ഇപ്പോഴത്തെ കാലത്ത് മരുമക്കൾ പെണ്ണുങ്ങളായി വന്നത് കൊണ്ടും കാര്യമൊന്നുമില്ലNon_hope_speech,1
Endhu msg aadoNon_hope_speech,1
M kutty ath pine kelkan ne ilayiruneloNon_hope_speech,1
Mr remmya നിങ്ങൾ ഇവരെ മിസ്സ് ചെയുന്നു ഉണ്ടോNon_hope_speech,1
Eni enthokke kaananamNon_hope_speech,1
ചേട്ടാ റിപ്ലൈ തരണം പ്ലീസ്Non_hope_speech,1
Orikkal vannal veendu varumoNon_hope_speech,1
എനിയ്ക്ക് സുന്നിയും ശിയായും ഇല്ലNon_hope_speech,1
001 അതും കൂടി ചോദിക്കാൻ വയ്യായിരുന്നോNon_hope_speech,1
Paralel space pakaram ubayogikan patiyaa app undoNon_hope_speech,1
Hello tiktok xendar uninstalledNon_hope_speech,1
STATUS WORLD 44 cheythu thirichum cheyyuNon_hope_speech,1
കോവിഡ് രോഗി ഉണ്ടായിരുന്ന വീടുകളിൽ എത്ര ദിവസം വൈറസ് പ്രതലത്തിൽ ഉണ്ടാകും ഇത് പോലെ ബാധിച്ച വീട്ടിലുള്ളവരെ രോഗം മാറി വന്നിട്ട് അകറ്റുന്നത് ശരിയാണോNon_hope_speech,1
Evede theevravada sanghadana rss undallo chinaye thakarkan Ini nammalod chinak pokan parayuo anavoNon_hope_speech,1
ഒരുപാട് സന്തോഷം ണ്ട് brothers നേരിട്ട് കാണാൻ ഒരുപാടു ഒരുപാട് ആഗ്രഹം ഉണ്ട് സന്തോഷത്തോടെ ഒരുപാട് കാലം ജീവിക്കാൻ ദൈവം അനുഗ്രഹിക്കട്ടെ GOD BLESS YOUHope_speech,1
സാംസങ് അവസരം നോക്കി പണി തന്നു 500രൂപ കൂട്ടി m31 ഫോണിന് എല്ലാത്തിനും കൂട്ടിയോന്നറിയില്ലNon_hope_speech,1
സൗദി അറേബ്യ ആണെങ്കിൽ കല്ലെറിഞ്ഞു കൊന്നേനെNon_hope_speech,1
കെവിൻ എന്ന പൊട്ടനെ ഇന്ന് ആദ്ധ്യാമായിട്ടണ് ഇൗ വീഡിയോയിൽ കാണുന്നത്Non_hope_speech,1
Sathayam parayadaNon_hope_speech,1
നിനക്ക് ചായ കുടിച്ചാൽ ഉന്മേഷം കിട്ടുമെങ്കിൽ നീ കുടിച്ചോnഅവർക്ക് എണ്ട് കിട്ടും എന്ന് അവർ തീരുമാനിക്കട്ടെHope_speech,1
നിങ്ങളുടെ കാര്യങ്ങൾ പരിവാടി എങ്ങെനെ നടക്കും ഒന്ന് കാണിക്കാമോNon_hope_speech,1
Deep sathyam Nale enthu venamenkilum maaramNon_hope_speech,1
വെറുതെ അല്ല മൂന്നാം ലോകമഹായുദ്ധം വരുന്നത്Non_hope_speech,1
Mothathil shakeela padam kandapole undalloNon_hope_speech,1
Enta channel subscribe cheyyumoNon_hope_speech,1
ഇനിയും നിങ്ങളുടെ ആഗ്രഹം ദൈവം സാധിച്ചു തരട്ടെHope_speech,1
ഒരു Apps കൾക്കും നിലവാരമില്ലNon_hope_speech,1
p nഎന്നാലും ആണും ആണും അയ്യയ്യേ നാണക്കേട് യ്യേ യ്യേ യ്യോ യ്യേ യായീ മ്ലാ മ്ലേ മ്ലേ ഏതായാലും ഈ ഉളുപ്പില്ലായ്മ നന്നായി 2 പെണ്ണ് രച്ചപ്പെട്ടല്ലോNon_hope_speech,1
ക്യാമ്മ്യൂണിസ ഇന്ത്യയിൽ വളർന്നധ് ചൈനയ കണ്ടിട്ടില്ല സോവിയറ്റ് റഷ്യയ കണ്ടിട്ടാണ്Non_hope_speech,1
Rajesh Kumar finenotmalayalam,0
Nine polulavark negative akum Bcz misuse cheyan manasika avastha ulaNon_hope_speech,1
Kurach veno vattNon_hope_speech,1
Madathinal നേരാണോNon_hope_speech,1
